dataset_index,normal_score,flipped_score
320,2.4906725883483887,0.15851084887981415
321,2.053748369216919,-0.05223478376865387
322,2.3086860179901123,-0.19473721086978912
323,-0.38528770208358765,2.40216326713562
324,3.3224480152130127,-0.27285000681877136
325,2.0699124336242676,0.6927035450935364
326,0.5648707747459412,1.5338468551635742
327,0.9417225122451782,1.7411413192749023
328,2.5151259899139404,-0.18188531696796417
329,3.8664793968200684,-1.2903332710266113
330,2.441132068634033,-0.6727355122566223
331,1.518369197845459,1.4242901802062988
332,3.6432559490203857,-0.6673442721366882
333,1.084043264389038,1.3461811542510986
334,2.742443799972534,-0.6368371844291687
335,0.6988874673843384,2.1179606914520264
336,1.4172959327697754,1.0794751644134521
337,4.1627349853515625,-1.2697879076004028
338,3.616184949874878,-0.9348108172416687
339,3.6825971603393555,-0.7725921869277954
340,3.1212308406829834,-0.5466306805610657
341,2.7229232788085938,-0.19726526737213135
342,0.4663889706134796,2.081568717956543
343,-0.08921913802623749,2.281313180923462
344,2.2058873176574707,0.006001868285238743
345,1.313319444656372,1.3881217241287231
346,3.553708076477051,-0.9714463949203491
347,1.2390339374542236,1.2033538818359375
348,0.8630449771881104,1.3250210285186768
349,1.719726324081421,0.9095450043678284
350,1.1592392921447754,1.8025901317596436
351,1.440248727798462,0.8673517107963562
352,0.8231444358825684,1.968530535697937
353,1.8165621757507324,0.7694670557975769
354,1.5556703805923462,0.6145419478416443
355,2.767469644546509,-0.304141640663147
356,0.6876164078712463,2.0681211948394775
357,1.6443960666656494,0.6929196119308472
358,0.6666421294212341,1.497025489807129
359,1.7965679168701172,1.0692400932312012
360,1.4600942134857178,1.2226907014846802
361,0.21955275535583496,1.8669100999832153
362,3.1765618324279785,-0.7786051034927368
363,3.1194522380828857,-0.7532294392585754
364,-0.6917977929115295,2.7808151245117188
365,1.7811119556427002,1.7811119556427002
366,-0.0011015897616744041,2.161668539047241
367,2.876166582107544,0.17264579236507416
368,0.7437116503715515,1.7343682050704956
369,3.2422893047332764,-0.7847772240638733
370,2.95173716545105,-0.3577193319797516
371,1.3719244003295898,0.5893579125404358
372,1.068948745727539,1.6387243270874023
373,2.33245587348938,-0.02377203479409218
374,-0.2518186569213867,2.337306499481201
375,3.53637433052063,-0.47023746371269226
376,2.341353178024292,-0.32456091046333313
377,1.9646953344345093,0.2341969758272171
378,0.5023987889289856,1.7688827514648438
379,1.2513900995254517,1.4532907009124756
380,-0.10975948721170425,2.2684128284454346
381,1.2593618631362915,1.4238649606704712
382,0.8532437682151794,1.474778413772583
383,0.8325609564781189,1.411259651184082
384,3.055274724960327,-0.7356326580047607
385,1.0048127174377441,1.926051378250122
386,2.394615650177002,0.049111075699329376
387,2.7405436038970947,0.06474790722131729
388,0.9629797339439392,1.4154573678970337
389,1.661301851272583,1.2217456102371216
390,0.44486501812934875,1.953984260559082
391,2.950216293334961,-0.6828368306159973
392,1.189673662185669,1.5042916536331177
393,3.1179630756378174,-0.4130036234855652
394,0.18699942529201508,2.141040563583374
395,1.7489228248596191,0.7178488969802856
396,-0.45246219635009766,2.73470139503479
397,-0.10290098935365677,2.8703603744506836
398,0.4642389416694641,1.9320927858352661
399,3.200361490249634,-0.45290786027908325
400,2.02736234664917,0.5573544502258301
401,1.2910494804382324,0.7720146775245667
402,2.9059813022613525,-0.40530189871788025
403,3.5973966121673584,-1.0301042795181274
404,1.343593955039978,0.9731206297874451
405,2.5259177684783936,-0.29338666796684265
406,2.1463429927825928,-0.30321043729782104
407,0.3010218143463135,2.2110323905944824
408,2.7205770015716553,-0.08908169716596603
409,3.549116373062134,-0.9455971121788025
410,1.6654884815216064,1.5207960605621338
411,1.9191547632217407,-0.12554192543029785
412,2.297330617904663,0.24929265677928925
413,0.554111897945404,2.4963128566741943
414,3.887512445449829,-0.9287870526313782
415,2.089150905609131,0.8906332850456238
416,2.502225875854492,-0.16580012440681458
417,0.2090684175491333,1.9147765636444092
418,1.38954758644104,1.1447935104370117
419,1.8054311275482178,1.2566800117492676
420,1.523261308670044,0.8314896821975708
421,0.1778973489999771,1.5250288248062134
422,1.7811119556427002,1.7811119556427002
423,0.8455907702445984,1.4746568202972412
424,0.8845006227493286,1.0985054969787598
425,0.8935580253601074,1.403893232345581
426,2.090327262878418,-0.23749329149723053
427,0.8172990679740906,1.2557306289672852
428,1.8858115673065186,0.08272438496351242
429,0.9320352077484131,1.4713242053985596
430,0.7590973377227783,1.0379574298858643
431,3.149237632751465,-0.567639172077179
432,2.4700677394866943,0.3755881190299988
433,2.5867514610290527,-0.039393916726112366
434,3.4346306324005127,-0.18715344369411469
435,1.4170830249786377,0.3286428451538086
436,4.004152774810791,-1.3325862884521484
437,1.885331630706787,0.6680933833122253
438,3.3689639568328857,-0.869670569896698
439,3.217485189437866,-0.6123148798942566
440,2.0541412830352783,0.5220403075218201
441,3.792003870010376,-0.8888740539550781
442,2.5989348888397217,-0.14500848948955536
443,1.3293403387069702,1.1830726861953735
444,2.7364141941070557,-0.30447572469711304
445,-0.32239580154418945,2.5785200595855713
446,-0.5787163972854614,2.2925822734832764
447,1.0377812385559082,1.790121078491211
448,2.88620924949646,-0.32816994190216064
449,2.0175771713256836,0.23651692271232605
450,2.29471755027771,0.10089066624641418
451,0.09576964378356934,2.1998801231384277
452,1.120927095413208,1.695898175239563
453,2.084749937057495,0.08073139935731888
454,2.7806122303009033,-0.05800994485616684
455,1.6486397981643677,0.7111069560050964
456,2.295936346054077,0.31051206588745117
457,3.2632460594177246,-1.1223456859588623
458,1.639370322227478,0.9662871956825256
459,-0.17163492739200592,2.3967580795288086
460,3.7023138999938965,-0.5530126094818115
461,-0.03300480544567108,2.0802218914031982
462,1.9403691291809082,0.46247440576553345
463,2.5905416011810303,0.07322002202272415
464,3.2083499431610107,-0.4580714702606201
465,0.7403822541236877,1.3521920442581177
466,3.1765153408050537,-0.8164658546447754
467,2.5262486934661865,0.15707777440547943
468,2.8190462589263916,0.017841659486293793
469,1.857610821723938,0.7953628301620483
470,1.1459101438522339,1.817456841468811
471,0.16622887551784515,2.164369821548462
472,2.6926848888397217,-0.07608673721551895
473,2.3887596130371094,-0.212892547249794
474,2.9875824451446533,-0.07917847484350204
475,0.4187479317188263,2.1541802883148193
476,3.7535767555236816,-0.8877868056297302
477,0.7483311295509338,2.1482133865356445
478,2.0582656860351562,0.4538705348968506
479,2.6196823120117188,-0.6443523168563843
480,0.7848668694496155,1.88822340965271
481,1.7087466716766357,1.181898832321167
482,0.9826225638389587,0.7728365063667297
483,3.0912344455718994,-0.785813570022583
484,3.6458399295806885,-1.099920392036438
485,3.5303688049316406,-0.6949336528778076
486,2.8021841049194336,-0.17846663296222687
487,1.038254976272583,1.46368408203125
488,0.7711318135261536,1.4421215057373047
489,-0.37048715353012085,2.9539783000946045
490,1.3772438764572144,1.0004438161849976
491,0.3810153007507324,1.6147980690002441
492,0.4584844410419464,2.3468663692474365
493,0.7860015034675598,1.9267902374267578
494,2.0700643062591553,0.23773665726184845
495,-0.84516841173172,2.712631940841675
496,0.8267285227775574,2.019737720489502
497,2.62119197845459,0.08872466534376144
498,2.1589183807373047,-0.18290068209171295
499,1.6479110717773438,1.5741345882415771
500,0.8455896973609924,2.3261194229125977
501,-1.507885456085205,3.524775266647339
502,2.578824758529663,-0.5950629115104675
503,0.18646077811717987,2.472400188446045
504,1.6271741390228271,0.34253329038619995
505,2.143430471420288,0.16658326983451843
506,3.191957950592041,-1.024068832397461
507,3.4385993480682373,-0.8586562275886536
508,3.7352545261383057,-1.1381161212921143
509,1.1372748613357544,1.7294704914093018
510,1.3623249530792236,0.45519930124282837
511,3.500389814376831,-0.8009027242660522
512,2.732672929763794,-0.4858926832675934
513,3.5100252628326416,-1.0815948247909546
514,2.3320155143737793,-0.2205701321363449
515,0.17533262073993683,1.9797697067260742
516,2.7679598331451416,-0.029020041227340698
517,3.144158124923706,-1.180833339691162
518,2.443911552429199,0.13751402497291565
519,0.1741970330476761,2.4370737075805664
520,2.8402493000030518,0.04015132039785385
521,0.2584129273891449,1.7498934268951416
522,1.458378791809082,1.9086371660232544
523,1.2137941122055054,0.99681556224823
524,0.800214946269989,1.5551323890686035
525,0.8991073369979858,0.8045276403427124
526,1.7742488384246826,0.832233726978302
527,0.745433509349823,2.547119379043579
528,1.5525835752487183,0.6954570412635803
529,0.32110923528671265,2.2916979789733887
530,1.0387241840362549,1.4011240005493164
531,0.7854084372520447,2.126598834991455
532,0.7647700905799866,1.756608009338379
533,0.2049625962972641,2.4429187774658203
534,0.8972233533859253,1.6479930877685547
535,3.2747294902801514,-0.6336427330970764
536,2.0832674503326416,0.4415508210659027
537,0.9780097603797913,1.4187822341918945
538,2.012737989425659,0.8420209884643555
539,0.8827013969421387,1.5751020908355713
540,0.770025908946991,1.800525426864624
541,2.01849102973938,1.109405755996704
542,0.7182155847549438,1.5680181980133057
543,2.054084539413452,0.35756492614746094
544,2.0661935806274414,0.6761239171028137
545,1.005354404449463,1.4132955074310303
546,1.6728968620300293,0.8582323789596558
547,0.3525344133377075,1.6695517301559448
548,0.5417008399963379,1.553891897201538
549,-0.013986612670123577,2.292998790740967
550,1.9063313007354736,0.3778848648071289
551,1.8072235584259033,0.9015188217163086
552,-0.9602987170219421,3.2905986309051514
553,2.7147669792175293,-0.5536037683486938
554,1.5210474729537964,0.7140455842018127
555,1.9458041191101074,0.3844524025917053
556,3.8140387535095215,-1.0122284889221191
557,-0.44577085971832275,1.7467601299285889
558,2.3506340980529785,0.8265907764434814
559,0.7124369144439697,2.376479387283325
560,1.8848121166229248,0.13652102649211884
561,1.8953056335449219,0.3442539572715759
562,2.708484411239624,-0.5559192895889282
563,0.6665627360343933,1.902571678161621
564,1.513514757156372,0.761612057685852
565,0.7150569558143616,1.7685446739196777
566,1.6294647455215454,1.1346564292907715
567,1.679391860961914,0.8993862867355347
568,2.299867868423462,0.6999726891517639
569,2.221458673477173,0.10031039267778397
570,0.7390478253364563,2.259615898132324
571,0.11636815220117569,2.2003557682037354
572,2.314182996749878,-0.1416696310043335
573,-0.20842133462429047,2.4615533351898193
574,1.7191405296325684,1.2358055114746094
575,2.1832120418548584,0.7323185801506042
576,2.2799184322357178,-0.5981929898262024
577,0.035433895885944366,2.32135009765625
578,2.78131103515625,-0.2279641181230545
579,3.4338433742523193,-0.3900154232978821
580,-0.6182493567466736,3.354536294937134
581,2.964862585067749,-0.2094769924879074
582,2.4593358039855957,-0.01777607947587967
583,2.0691070556640625,1.0693178176879883
584,0.7422847151756287,0.9224032759666443
585,1.7674665451049805,0.7737944722175598
586,3.729893684387207,-0.9277147650718689
587,1.8608978986740112,1.0688419342041016
588,1.530625581741333,1.5969557762145996
589,2.118626356124878,0.28485849499702454
590,2.1396563053131104,-0.009775153361260891
591,2.9835705757141113,-0.43637165427207947
592,2.6493618488311768,0.3924489915370941
593,0.169453427195549,2.1663730144500732
594,2.5959742069244385,0.08325638622045517
595,1.0512213706970215,1.348787784576416
596,0.7715508341789246,1.1154279708862305
597,1.2399122714996338,1.0319114923477173
598,1.6510320901870728,0.3915647268295288
599,2.8943979740142822,0.0502019077539444
600,3.0931081771850586,-0.5715842843055725
601,-0.36377447843551636,2.7830810546875
602,1.3255401849746704,1.5269205570220947
603,0.5405610203742981,2.0209710597991943
604,3.1005656719207764,-0.6175653338432312
605,1.6092886924743652,0.527067244052887
606,3.0009663105010986,-0.16900518536567688
607,2.9699866771698,-0.6420148611068726
608,2.356206178665161,0.09642309695482254
609,1.8538262844085693,0.6763291358947754
610,1.6873457431793213,1.1068077087402344
611,1.6369237899780273,1.0286095142364502
612,0.5824934840202332,1.1268243789672852
613,0.5326540470123291,1.9241265058517456
614,0.7568508982658386,1.8858506679534912
615,1.994875192642212,0.20246680080890656
616,0.7547006011009216,1.2953746318817139
617,0.07724273949861526,2.5512988567352295
618,1.9265110492706299,0.5739497542381287
619,2.4904115200042725,-0.33982762694358826
620,3.8034112453460693,-1.0607125759124756
621,1.8323826789855957,0.37410882115364075
622,-0.14048640429973602,2.1861026287078857
623,2.998732805252075,-0.20777346193790436
624,0.6266365051269531,1.8172261714935303
625,2.7743680477142334,0.16321858763694763
626,1.4594199657440186,0.8551203012466431
627,1.1104042530059814,1.7323825359344482
628,0.7785126566886902,1.6516135931015015
629,3.797013998031616,-0.9681568741798401
630,0.5154067873954773,1.996589183807373
631,1.3243846893310547,1.0006260871887207
632,-0.18641828000545502,3.1009738445281982
633,0.8578192591667175,0.87799471616745
634,0.920599639415741,2.55016827583313
635,3.0595734119415283,-0.8352307081222534
636,0.8048036694526672,1.5195677280426025
637,1.1686763763427734,0.9154056906700134
638,0.680653989315033,1.511559247970581
639,3.4276773929595947,-0.6129204034805298
640,2.340484857559204,-0.05003977566957474
641,2.0985605716705322,0.5138990879058838
642,2.0105502605438232,0.9306529760360718
643,0.5077967047691345,1.7281640768051147
644,2.6269986629486084,-0.5359140038490295
645,2.4236817359924316,0.4697539210319519
646,3.77115797996521,-0.6418998837471008
647,2.8509156703948975,0.2794065475463867
648,1.3742743730545044,0.7911679744720459
649,3.2252776622772217,-1.1107778549194336
650,1.355918288230896,0.23554553091526031
651,1.0444045066833496,1.2254395484924316
652,0.17310582101345062,2.2451765537261963
653,2.8104634284973145,-0.3610106110572815
654,3.4430437088012695,-1.1084833145141602
655,0.4305621385574341,1.8538873195648193
656,1.2085189819335938,1.3831795454025269
657,2.7915074825286865,0.3557247519493103
658,1.13199782371521,1.700456142425537
659,0.46038585901260376,2.5991570949554443
660,0.11856906861066818,2.6065514087677
661,0.10524642467498779,2.6157596111297607
662,1.4286632537841797,0.5622096061706543
663,2.5906031131744385,-0.3789965808391571
664,2.718729257583618,-0.3973050117492676
665,0.36699625849723816,1.6377391815185547
666,1.6624767780303955,0.7710734605789185
667,0.7684629559516907,1.5130232572555542
668,1.1171197891235352,2.0384814739227295
669,-0.10972490161657333,2.4189908504486084
670,1.4804935455322266,1.2041373252868652
671,2.2370612621307373,0.1802627593278885
672,2.5865776538848877,-0.23081199824810028
673,1.0059210062026978,1.7743494510650635
674,-0.10985066741704941,2.8702452182769775
675,2.8318917751312256,-0.1050887331366539
676,1.6699273586273193,0.8951447010040283
677,1.0134570598602295,1.8764747381210327
678,1.4037705659866333,0.8839225172996521
679,2.985395669937134,-0.8102943301200867
680,2.649165391921997,0.30312323570251465
681,1.7323176860809326,0.7352635860443115
682,0.36668387055397034,1.8285263776779175
683,1.2936363220214844,1.0372604131698608
684,1.2468600273132324,1.175757646560669
685,0.8219194412231445,1.5281543731689453
686,2.727146863937378,0.22078447043895721
687,2.120048761367798,-0.21938949823379517
688,0.07830961793661118,1.6068323850631714
689,0.613964855670929,1.9524781703948975
690,0.5491473078727722,1.2371784448623657
691,1.4118484258651733,1.16238534450531
692,2.2311036586761475,0.3126269578933716
693,1.3163114786148071,1.3272672891616821
694,0.8891496062278748,1.6616106033325195
695,1.293961524963379,1.3735100030899048
696,1.0048425197601318,1.7881529331207275
697,2.2984049320220947,0.1335008591413498
698,3.3472399711608887,-0.41582006216049194
699,1.4379554986953735,0.4507620930671692
700,3.170609474182129,0.3136559724807739
701,3.046224355697632,-0.1961311548948288
